ResponseId,scenario,answerOrder,morality,normality,probability,question,rationality,time
R_2bJAFOAGYAFnD5d,scenario3,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,Purchase a few books,Strongly Disagree,22.306
R_2bJAFOAGYAFnD5d,scenario3,8,Strongly Disagree,Strongly Disagree,Disagree,browse their books online,Strongly Disagree,18.18
R_2cbAPRW722dq3Gm,scenario3,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,browse books,Strongly Disagree,4.444
R_2cbAPRW722dq3Gm,scenario3,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,read a book,Strongly Disagree,6.024
R_2cbAPRW722dq3Gm,scenario3,3,Strongly Disagree,Somewhat Agree,Somewhat Agree,talk to someone,Disagree,6.299
R_2cbAPRW722dq3Gm,scenario3,4,Strongly Disagree,Strongly Disagree,Strongly Disagree,look in the card catalog,Strongly Disagree,7.883
R_2cbAPRW722dq3Gm,scenario3,5,Strongly Disagree,Strongly Disagree,Strongly Disagree,search the computer for interesting books,Strongly Disagree,12.099
R_2cbAPRW722dq3Gm,scenario3,6,Strongly Disagree,Strongly Disagree,Strongly Disagree,grab a book,Strongly Disagree,5.429
R_2cbAPRW722dq3Gm,scenario3,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,check out a book,Strongly Disagree,5.677
R_2cbAPRW722dq3Gm,scenario3,8,Strongly Disagree,Strongly Disagree,Neutral,renew my library card,Strongly Disagree,7.244
R_2cd7TXZ3ttJPRiP,scenario3,1,Strongly Disagree,Strongly Disagree,Disagree,Admire the smell of the old books and library itself.,Strongly Disagree,10.348
R_2cd7TXZ3ttJPRiP,scenario3,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,Admire the silence and feel peaceful.,Strongly Disagree,17.883
R_2cd7TXZ3ttJPRiP,scenario3,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,Think about what sort of book I'd like to read (non-fiction or fiction?),Strongly Disagree,21.813
R_2cd7TXZ3ttJPRiP,scenario3,4,Disagree,Somewhat Disagree,Agree,"Check some book reviews on my phone, to help in my search.",Strongly Disagree,20.218
R_2cd7TXZ3ttJPRiP,scenario3,5,Strongly Disagree,Disagree,Disagree,"Select a few books and browse them quickly, to gauge my overall interest.",Strongly Disagree,20.676
R_2cd7TXZ3ttJPRiP,scenario3,6,Strongly Disagree,Strongly Disagree,Somewhat Agree,Use the library electronic system to locate a book I'd been interested in reading.,Disagree,30.618
R_2cd7TXZ3ttJPRiP,scenario3,7,Strongly Disagree,Somewhat Disagree,Strongly Agree,Talk to the librarian about there reading preferences.,Somewhat Disagree,16.979
R_2cd7TXZ3ttJPRiP,scenario3,8,Strongly Disagree,Somewhat Disagree,Somewhat Agree,Look for the 'free' section.,Strongly Disagree,14.293
R_2CfU9To2UYrD8zp,scenario3,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,Read a book,Strongly Disagree,6.18
R_2CfU9To2UYrD8zp,scenario3,2,Strongly Disagree,Strongly Disagree,Disagree,Check emails,Disagree,8.533
R_2CfU9To2UYrD8zp,scenario3,3,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Read the news on phone,Disagree,10.298
R_2CfU9To2UYrD8zp,scenario3,4,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Text my friends,Disagree,9.511
R_2CfU9To2UYrD8zp,scenario3,5,Strongly Disagree,Strongly Disagree,Disagree,Study ,Strongly Disagree,6.893
R_2CfU9To2UYrD8zp,scenario3,6,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Eat a snack,Strongly Disagree,12.068
R_2CfU9To2UYrD8zp,scenario3,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,Look for books that interest me,Strongly Disagree,9.901
R_2CfU9To2UYrD8zp,scenario3,8,Strongly Disagree,Somewhat Disagree,Agree,take a nap,Neutral,9.886
R_2dWSeH7FJkIOWjI,scenario3,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,Walk,Strongly Disagree,1.557
R_2dWSeH7FJkIOWjI,scenario3,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,Talk,Strongly Disagree,4.616
R_2dWSeH7FJkIOWjI,scenario3,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,Use computer,Strongly Disagree,2.435
R_2dWSeH7FJkIOWjI,scenario3,4,Strongly Disagree,Strongly Disagree,Strongly Disagree,Read book,Strongly Disagree,2.692
R_2dWSeH7FJkIOWjI,scenario3,5,Strongly Disagree,Strongly Disagree,Strongly Disagree,Borrow book,Strongly Disagree,5.574
R_2dWSeH7FJkIOWjI,scenario3,6,Strongly Disagree,Strongly Disagree,Strongly Disagree,Search for book,Strongly Disagree,2.603
R_2dWSeH7FJkIOWjI,scenario3,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,Talk to people,Strongly Disagree,1.847
R_2dWSeH7FJkIOWjI,scenario3,8,Strongly Disagree,Strongly Disagree,Strongly Disagree,Ask for help,Strongly Disagree,2.669
R_2EiNagur7nXRvkV,scenario3,1,Disagree,Disagree,Disagree,PICK A BOOK,Disagree,5.526
R_2EiNagur7nXRvkV,scenario3,2,Disagree,Disagree,Disagree,READ,Disagree,24.089
R_2EiNagur7nXRvkV,scenario3,3,Disagree,Disagree,Disagree,RESEARCH,Disagree,6.12
R_2EiNagur7nXRvkV,scenario3,4,Disagree,Disagree,Disagree,STUDY,Disagree,22.046
R_2EiNagur7nXRvkV,scenario3,5,Disagree,Disagree,Somewhat Disagree,PLAY ON PC,Disagree,14.456
R_2EiNagur7nXRvkV,scenario3,6,Disagree,Disagree,Somewhat Disagree,TALK TO FRIEND,Disagree,38.199
R_2EiNagur7nXRvkV,scenario3,7,Disagree,Disagree,Somewhat Disagree,TEXT A FRIEND,Disagree,18.286
R_2EiNagur7nXRvkV,scenario3,8,Disagree,Disagree,Neutral,DOODLE,Disagree,13.209
R_2P28vuvxfQyUTEM,scenario3,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,I could ask a librarian for help.,Strongly Disagree,7.668
R_2P28vuvxfQyUTEM,scenario3,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,I could search until I find the book.,Strongly Disagree,7.396
R_2P28vuvxfQyUTEM,scenario3,3,Strongly Disagree,Strongly Disagree,Disagree,I could pick up a different book.,Strongly Disagree,11.934
R_2P28vuvxfQyUTEM,scenario3,4,Strongly Disagree,Strongly Disagree,Neutral,I could take a break and sit in a nice chair at the library.,Strongly Disagree,38.086
R_2P28vuvxfQyUTEM,scenario3,5,Strongly Disagree,Strongly Disagree,Neutral,I could use the library's restroom.,Strongly Disagree,9.514
R_2P28vuvxfQyUTEM,scenario3,6,Strongly Disagree,Strongly Disagree,Strongly Disagree,I could look on a computer to see where the book is.,Strongly Disagree,7.721
R_2P28vuvxfQyUTEM,scenario3,7,Disagree,Disagree,Strongly Agree,I could ask another patron for help.,Disagree,10.32
R_2P28vuvxfQyUTEM,scenario3,8,Strongly Disagree,Strongly Disagree,Agree,I could give up and read a magazine.,Disagree,6.987
R_2rOcUiYK4icbjSP,scenario3,1,Strongly Disagree,Strongly Disagree,Somewhat Disagree,ask the librarian about a book,Disagree,5.441
R_2rOcUiYK4icbjSP,scenario3,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,sit quietly and read,Strongly Disagree,11.73
R_2rOcUiYK4icbjSP,scenario3,3,Disagree,Disagree,Agree,chat with other students in the library,Disagree,15.465
R_2rOcUiYK4icbjSP,scenario3,4,Strongly Disagree,Strongly Disagree,Disagree,take a book from the shelf and put it back,Strongly Disagree,15.381
R_2rOcUiYK4icbjSP,scenario3,5,Strongly Disagree,Strongly Disagree,Agree,ask the librarian where the restroom is,Strongly Disagree,21.448
R_2rOcUiYK4icbjSP,scenario3,6,Strongly Disagree,Strongly Disagree,Somewhat Disagree,sit down and look up information on my laptop,Disagree,10.076
R_2rOcUiYK4icbjSP,scenario3,7,Strongly Disagree,Somewhat Disagree,Somewhat Agree,sit on the floor and stare into space,Neutral,19.112
R_2rOcUiYK4icbjSP,scenario3,8,Strongly Disagree,Strongly Disagree,Agree,have difficulty connecting to the wifi,Strongly Disagree,7.942
R_2roWIm4eyIIE02i,scenario3,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,read,Strongly Disagree,2.576
R_2roWIm4eyIIE02i,scenario3,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,study,Strongly Disagree,3.153
R_2roWIm4eyIIE02i,scenario3,3,Strongly Disagree,Neutral,Strongly Agree,nap,Strongly Disagree,3
R_2roWIm4eyIIE02i,scenario3,4,Strongly Disagree,Somewhat Disagree,Strongly Agree,meditate,Strongly Disagree,4.336
R_2roWIm4eyIIE02i,scenario3,5,Strongly Disagree,Strongly Disagree,Strongly Disagree,listen to music,Strongly Disagree,4.243
R_2roWIm4eyIIE02i,scenario3,6,Strongly Disagree,Strongly Disagree,Strongly Disagree,consult a librarian,Strongly Disagree,3.818
R_2roWIm4eyIIE02i,scenario3,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,use the computer,Strongly Disagree,6.217
R_2roWIm4eyIIE02i,scenario3,8,Strongly Disagree,Strongly Disagree,Strongly Disagree,print documents,Strongly Disagree,3.018
R_2s5yhsQZDSPebac,scenario3,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,pick a book I like to read,Strongly Disagree,5.635
R_2s5yhsQZDSPebac,scenario3,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,pick a magazine,Strongly Disagree,4.714
R_2s5yhsQZDSPebac,scenario3,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,get the newspaper,Strongly Disagree,8.637
R_2s5yhsQZDSPebac,scenario3,4,Strongly Disagree,Strongly Disagree,Strongly Disagree,use their computer go on internet,Strongly Disagree,5.777
R_2s5yhsQZDSPebac,scenario3,5,Strongly Disagree,Somewhat Agree,Disagree,put head on desk,Disagree,103.097
R_2s5yhsQZDSPebac,scenario3,6,Neutral,Agree,Somewhat Disagree,talk someone,Neutral,7.112
R_2s5yhsQZDSPebac,scenario3,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,ask for advice at counter,Strongly Disagree,8.967
R_2s5yhsQZDSPebac,scenario3,8,Strongly Disagree,Strongly Disagree,Strongly Disagree,browse aisles,Strongly Disagree,9.549
R_2ToAyr7ZiTE6L9D,scenario3,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,Check out books.,Strongly Disagree,14.976
R_2ToAyr7ZiTE6L9D,scenario3,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,Read magazines.,Strongly Disagree,16.485
R_2ToAyr7ZiTE6L9D,scenario3,3,Strongly Disagree,Strongly Disagree,Disagree,Go online.,Strongly Disagree,29.906
R_2ToAyr7ZiTE6L9D,scenario3,4,Strongly Disagree,Strongly Disagree,Disagree,Check out an audiobook.,Strongly Disagree,52.087
R_2ToAyr7ZiTE6L9D,scenario3,5,Strongly Disagree,Disagree,Neutral,Use the restroom.,Disagree,27.542
R_2ToAyr7ZiTE6L9D,scenario3,6,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Check out an instructional video.,Strongly Disagree,24.066
R_2ToAyr7ZiTE6L9D,scenario3,7,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Ask the librarian a question.,Strongly Disagree,28.01
R_2ToAyr7ZiTE6L9D,scenario3,8,Strongly Disagree,Disagree,Neutral,Get a library card.,Strongly Disagree,19.531
R_2uXaBM7iguHtEVR,scenario3,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,Homework,Strongly Disagree,2.92
R_2uXaBM7iguHtEVR,scenario3,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,Study,Strongly Disagree,7.341
R_2uXaBM7iguHtEVR,scenario3,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,Text someone ,Strongly Disagree,3.842
R_2uXaBM7iguHtEVR,scenario3,4,Strongly Disagree,Strongly Disagree,Strongly Disagree,Read,Strongly Disagree,12.051
R_2uXaBM7iguHtEVR,scenario3,5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Go on the computer,Strongly Disagree,7.701
R_2uXaBM7iguHtEVR,scenario3,6,Strongly Disagree,Strongly Disagree,Strongly Disagree,Writexa letter ,Strongly Disagree,7.401
R_2uXaBM7iguHtEVR,scenario3,7,Agree,Agree,Strongly Agree,Sleep ,Agree,9.334
R_2uXaBM7iguHtEVR,scenario3,8,Strongly Disagree,Strongly Disagree,Strongly Disagree,Look around,Strongly Disagree,4.978
R_2xyOEKqDtGisEoE,scenario3,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,Look through books about places I have never been,Strongly Disagree,15.801
R_2xyOEKqDtGisEoE,scenario3,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,Look at books that would help me start a new business,Strongly Disagree,22.972
R_2xyOEKqDtGisEoE,scenario3,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,Look at books that would help me redesign my house,Strongly Disagree,7.357
R_2xyOEKqDtGisEoE,scenario3,4,Strongly Disagree,Strongly Disagree,Strongly Disagree,Look at biographies,Strongly Disagree,15.213
R_2xyOEKqDtGisEoE,scenario3,5,Strongly Disagree,Strongly Disagree,Somewhat Agree,apply for a job,Strongly Disagree,6.913
R_2xyOEKqDtGisEoE,scenario3,6,Strongly Disagree,Strongly Disagree,Strongly Disagree,look for books that would help me when applying for a job,Strongly Disagree,34.092
R_2xyOEKqDtGisEoE,scenario3,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,read biographies of former world leaders,Strongly Disagree,10.133
R_2xyOEKqDtGisEoE,scenario3,8,Strongly Disagree,Strongly Disagree,Strongly Disagree,find books about climate change,Strongly Disagree,26.534
R_32K486ijEXVTYbp,scenario3,1,Strongly Disagree,Strongly Disagree,Disagree,Ask the librarian for help,Disagree,17.205
R_32K486ijEXVTYbp,scenario3,2,Strongly Disagree,Strongly Disagree,Disagree,Consult a computer for help in locating a book,Disagree,17.178
R_32K486ijEXVTYbp,scenario3,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,Find a quiet place to read,Strongly Disagree,26.787
R_32K486ijEXVTYbp,scenario3,4,Disagree,Disagree,Disagree,Make sure phone is on silent mode,Disagree,29.094
R_32K486ijEXVTYbp,scenario3,5,Disagree,Disagree,Disagree,Browse around and take in the scene of the library ,Disagree,24.774
R_32K486ijEXVTYbp,scenario3,6,Strongly Disagree,Strongly Disagree,Disagree,Make sure you know the correct title and author of books you are looking for,Strongly Disagree,24.666
R_32K486ijEXVTYbp,scenario3,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,Remember to be respectful and quiet around others.,Strongly Disagree,11.257
R_32K486ijEXVTYbp,scenario3,8,Strongly Disagree,Strongly Disagree,Disagree,Get lost in a book,Disagree,10.364
R_3DjNF8Zdoh9SvIS,scenario3,1,Disagree,Strongly Disagree,Strongly Disagree,I could browse the shelves.,Strongly Disagree,16.287
R_3DjNF8Zdoh9SvIS,scenario3,2,Disagree,Somewhat Disagree,Disagree,I could read at a table.,Disagree,11.808
R_3DjNF8Zdoh9SvIS,scenario3,3,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,I could use the computer for research.,Disagree,25.999
R_3DjNF8Zdoh9SvIS,scenario3,4,Disagree,Somewhat Disagree,Somewhat Agree,I could ask the librarian for help.,Disagree,19.887
R_3DjNF8Zdoh9SvIS,scenario3,5,Disagree,Disagree,Somewhat Disagree,I could walk up and down the aisles until a subject catches my interest.,Somewhat Disagree,41.786
R_3DjNF8Zdoh9SvIS,scenario3,6,Disagree,Disagree,Agree,I could apply for a library card.,Somewhat Disagree,40.864
R_3DjNF8Zdoh9SvIS,scenario3,7,Disagree,Disagree,Somewhat Disagree,I could check out some books to take home.,Strongly Disagree,12.8
R_3DjNF8Zdoh9SvIS,scenario3,8,Strongly Disagree,Strongly Disagree,Disagree,I could return some books that I borrowed.,Disagree,17.885
R_3DkDPFYr18UYcUU,scenario3,1,Strongly Agree,Strongly Agree,Strongly Agree,throw books on the ground,Strongly Agree,10.233
R_3DkDPFYr18UYcUU,scenario3,2,Strongly Disagree,Strongly Disagree,Disagree,review book titles,Disagree,6.393
R_3DkDPFYr18UYcUU,scenario3,3,Somewhat Agree,Somewhat Agree,Strongly Agree,take a nap,Agree,10.876
R_3DkDPFYr18UYcUU,scenario3,4,Disagree,Disagree,Disagree,find a computer,Disagree,15.183
R_3DkDPFYr18UYcUU,scenario3,5,Strongly Disagree,Strongly Disagree,Strongly Disagree,read a book,Strongly Disagree,3.678
R_3DkDPFYr18UYcUU,scenario3,6,Strongly Agree,Strongly Agree,Strongly Agree,steal a book,Strongly Agree,11.632
R_3DkDPFYr18UYcUU,scenario3,7,Strongly Agree,Strongly Agree,Strongly Agree,misplace books on purpose,Strongly Agree,9.415
R_3DkDPFYr18UYcUU,scenario3,8,Somewhat Agree,Agree,Agree,play hide and seek,Agree,8.491
R_3g0mXpP5jVn7EDn,scenario3,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,walk slow to relax,Strongly Disagree,5.145
R_3g0mXpP5jVn7EDn,scenario3,2,Strongly Disagree,Somewhat Agree,Somewhat Agree,take a nap,Disagree,15.04
R_3g0mXpP5jVn7EDn,scenario3,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,browse a bunch of different books,Strongly Disagree,7.37
R_3g0mXpP5jVn7EDn,scenario3,4,Strongly Disagree,Somewhat Disagree,Disagree,people watch,Strongly Disagree,23.07
R_3g0mXpP5jVn7EDn,scenario3,5,Strongly Disagree,Strongly Disagree,Strongly Disagree,have some quiet alone time,Strongly Disagree,13.838
R_3g0mXpP5jVn7EDn,scenario3,6,Strongly Disagree,Disagree,Somewhat Agree,talk to random people,Strongly Disagree,8.246
R_3g0mXpP5jVn7EDn,scenario3,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,use the restroom,Strongly Disagree,16.101
R_3g0mXpP5jVn7EDn,scenario3,8,Strongly Disagree,Neutral,Strongly Agree,look at children's books,Neutral,12.93
R_3lKalycNJrHK8R4,scenario3,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,read the titles of the books,Strongly Disagree,7.516
R_3lKalycNJrHK8R4,scenario3,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,pick up a book and read the cover,Strongly Disagree,5.282
R_3lKalycNJrHK8R4,scenario3,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,pick up a book and read the back,Strongly Disagree,12.033
R_3lKalycNJrHK8R4,scenario3,4,Strongly Disagree,Strongly Disagree,Strongly Disagree,open a book and flip through the pages,Strongly Disagree,11.141
R_3lKalycNJrHK8R4,scenario3,5,Strongly Disagree,Strongly Disagree,Strongly Disagree,ask a librarian for recommendations,Strongly Disagree,6.34
R_3lKalycNJrHK8R4,scenario3,6,Strongly Disagree,Strongly Disagree,Strongly Disagree,look up good books on your phone,Strongly Disagree,8.948
R_3lKalycNJrHK8R4,scenario3,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,grab a book and start reading,Strongly Disagree,9.619
R_3lKalycNJrHK8R4,scenario3,8,Strongly Disagree,Strongly Disagree,Strongly Disagree,pick out a book and ask the librarian about it,Strongly Disagree,6.375
R_3nC9Ue5C934yEUo,scenario3,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,browse books,Strongly Disagree,4.124
R_3nC9Ue5C934yEUo,scenario3,2,Strongly Disagree,Strongly Disagree,Somewhat Disagree,read a book,Strongly Disagree,4.125
R_3nC9Ue5C934yEUo,scenario3,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,check out a book,Strongly Disagree,4.365
R_3nC9Ue5C934yEUo,scenario3,4,Strongly Disagree,Strongly Disagree,Neutral,use a computer,Strongly Disagree,8.038
R_3nC9Ue5C934yEUo,scenario3,5,Strongly Disagree,Strongly Disagree,Disagree,look up books on the card catalog,Strongly Disagree,7.823
R_3nC9Ue5C934yEUo,scenario3,6,Strongly Disagree,Strongly Disagree,Agree,ask the librarian for recommendations,Strongly Disagree,17.01
R_3nC9Ue5C934yEUo,scenario3,7,Strongly Disagree,Strongly Disagree,Somewhat Disagree,make a list of books to check out in the future,Strongly Disagree,12.842
R_3nC9Ue5C934yEUo,scenario3,8,Strongly Disagree,Strongly Disagree,Disagree,look for pamphlets in the library with reading suggestions,Strongly Disagree,6.993
R_3PGO3PucZPhGQgp,scenario3,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,I could read a book.,Strongly Disagree,10.106
